egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-A1-067,"Guideword: FORM/USE: NO ARTICLE. CanDo: Can use no article before a limited range of singular, plural and uncountable nouns when referring to things in general.",SuperCategory: DETERMINERS. SubCategory: articles,A1,零冠词用法：泛指事物时不加冠词,"In my free time I usually play football.、In my free time usually I stay at home. I watch TV, read books…、I like rice and sweet dishes.",play football、watch tv、like rice、stay at home,,,"零冠词,泛指,不可数名词,一般性陈述,日常活动",
GG-A1-068,"Guideword: USE: 'THIS', POINTING. CanDo: Can use 'this' in a limited range of contexts to refer to places from the speaker's or writer's point of view. ► noun phrases ►  pronouns: demonstrative",SuperCategory: DETERMINERS. SubCategory: demonstratives,A1,指示代词'this'：近距离指代用法,I want to let you know about this area and the shops near here.、The football class and tennis class are the best things about this college.、I like this place because there are many cultures.,this area、this place、this college、let you know about this,,,"指示代词,近距离指代,单数形式,说话者视角,地点描述",
GG-A1-069,"Guideword: USE: 'THIS', FUTURE. CanDo: Can use 'this' with time and date words to refer to 'the one that's coming'.",SuperCategory: DETERMINERS. SubCategory: demonstratives,A1,指示词'this'表示未来时间：this + 时间词,"… this summer I want to spend my holiday in my country, Bulgaria.、I have a good plan for this weekend.、I'll call you this evening.",this weekend、this evening、this summer、this year,,,"指示词,未来时间,时间表达,this搭配,时间指向",
GG-A1-070,Guideword: FORM: 'THIS' WITH SINGULAR NOUNS. CanDo: Can use 'this' with singular nouns. ► noun phrases ►  pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A1,指示代词this：与单数名词搭配使用,"I like this place because is very nice and quiet.、If you like, then we can go this Saturday.",this place、this saturday、this book、this morning,,,"指示代词,单数名词,this,近距离指代,时间搭配",
GG-A1-071,"Guideword: FORM: WITH NOUNS. CanDo: Can use possessive determiners 'my', 'your', 'his', 'her' and 'our' before nouns. ► noun phrases ► possessive pronouns",SuperCategory: DETERMINERS. SubCategory: possessives,A1,"A1级物主限定词：my, your, his, her, our 与名词搭配","I live with my family. My home is a flat.、… my neighbours are very nice and helpful.、I like my teachers.、I live with my mother and her boyfriend.、Our house has four rooms, one bathroom and one toilet.",my family、your name、his car、her phone、our house,,,"物主限定词,所属关系,名词短语,人称对应,固定位置",
GG-A1-072,"Guideword: FORM: WITH PLURAL NOUNS. CanDo: Can use a limited range of quantifying determiners with plural nouns ('some', 'lots of', 'a lot of' and numbers).",SuperCategory: DETERMINERS. SubCategory: quantity,A1,"数量限定词与复数名词搭配：some, lots of, a lot of及数字",Near my home there are some shops.、My house has got three rooms.、I had a lot of friends in this town.、For homework we have to write lots of things.,some、lots of、a lot of、three、two,,,"数量限定词,复数名词,some,lots of,a lot of,数字",
GG-A1-073,"Guideword: FORM: WITH SINGULAR NOUNS. CanDo: Can use a limited range of quantifying determiners with singular nouns ('a', 'every').► determiners: articles",SuperCategory: DETERMINERS. SubCategory: quantity,A1,"限定词：单数名词前的数量限定词（a, every）",In my home are 3 bedrooms. I have a big kitchen and small toilet.、The first floor has two bedrooms and a big bathroom with a bath.、I go to India every year to see my friends and family.、I go to college every day.,a、every、a big、every day,,,"限定词,单数名词,a,every,数量表达",
GG-A1-074,"Guideword: FORM: PHRASE + PHRASE. CanDo: Can use single word conjunctions ('and, but, or') to combine phrases.",SuperCategory: CONJUNCTIONS. SubCategory: coordinating,A1,"基础并列连词：and, but, or 连接短语",My home is very light and very comfortable.、I live with my mother and her boyfriend.、My house is small but very nice.、She likes to go to the cinema or to the theatre.,and、but、or、very light and very comfortable、go to the cinema or to the theatre,,,"并列连词,coordinating conjunctions,and,but,or,短语连接,语法一致性",
GG-A1-075,"Guideword: FORM: SENTENCE + SENTENCE. CanDo: Can use single word conjunctions ('and, but, or') to combine sentences.",SuperCategory: CONJUNCTIONS. SubCategory: coordinating,A1,"并列连词：and, but, or 连接句子","I like it because there are lots of shops, it is not too busy and there is lots of parking. And I like my home because it's not too big and it's a very nice flat.、I am from Estonia. Estonia it is a small country near the Baltic Sea. But now I live in Dorchester, because I work here.、I go shopping on Ladypool Road. Or sometimes I go to my local shop.",and、but、or,,,"并列连词,句子连接,and,but,or,复合句",
GG-A1-076,Guideword: USE: LISTING. CanDo: Can use 'and' and 'or' before the final item in a list.,SuperCategory: CONJUNCTIONS. SubCategory: coordinating,A1,并列连词：用and和or列举事物,"I like to eat chicken, mushrooms and some vegetables.、I have three rooms; a kitchen, living room, bathroom and toilet.、I go to college every Tuesday, Thursday and Friday morning,、I really like my English course because there are very good students from other countries, for example from Italy, Portugal, China and India.、I like to eat steak, vegetables, potatoes or rice.",and、or、for example,,,"并列连词,列举,and,or,列表结构",
GG-A1-077,"Guideword: FORM: CLAUSE + CLAUSE. CanDo: Can use single word conjunctions ('and, but, or') to combine clauses.",SuperCategory: CONJUNCTIONS. SubCategory: coordinating,A1,"并列连词：and, but, or 连接句子","He is a journalist and he likes everything about cinema.、There are lots of shops in the town and the town is only five minutes away.、I have visited a lot of places, but the best place is Thailand.、I like to eat pasta or pizza, but I'm easy about food, I can eat anything.、We love to go to the cinema, or just sit together and have a laugh.",and、but、or,,,"并列连词,and,but,or,句子连接",
GG-A1-078,"Guideword: FORM: WORD + WORD. CanDo: Can use single word conjunctions ('and, but, or') to connect single nouns and adjectives.",SuperCategory: CONJUNCTIONS. SubCategory: coordinating,A1,"基础连词：and, but, or 连接名词和形容词","I like chicken and rice. I don't like meat and fish.、My street is quiet and friendly.、On Monday and Wednesday I have English and maths.、I like my kitchen, it is small but nice.、I like cheese pizza or chicken.、I like to eat soup, eggs, meat and salad or banana and cheese.",and、but、or、quiet and friendly、small but nice,,,"连词,并列连词,and,but,or,名词连接,形容词连接",
GG-A1-079,"Guideword: USE: 'BUT', CONCESSIVE. CanDo: Can use 'but' to add an unexpected contrast.",SuperCategory: CONJUNCTIONS. SubCategory: coordinating,A1,并列连词BUT：表示意外对比,"I really like my home, it is very small but it is very easy to clean.、I like my home, it's small but so comfortable, and the decoration is beautiful.",but、small but comfortable、like but、expensive but,,,"并列连词,意外对比,转折关系,句型结构,让步用法",
GG-A1-080,Guideword: FORM: 'BECAUSE'. CanDo: Can use 'because' as a subordinating conjunction to introduce a subordinate clause.,SuperCategory: CONJUNCTIONS. SubCategory: subordinating,A1,从属连词：because引导原因状语从句,I want a big garden because I have children.、She likes meeting other people because she wants to improve her English.,because、because of、reason why,,,"从属连词,原因状语从句,因果关系,复合句,标点使用",
GG-A1-081,"Guideword: FORM: CLAUSE + CLAUSE, ELLIPTED SUBJECT. CanDo: Can omit the subject in a second main declarative clause when the subject is obvious or the same as the first clause.",SuperCategory: CLAUSES. SubCategory: coordinated,A1,并列从句中的主语省略：当主语相同时省略第二个主语,She likes to listen to music and watch TV.、After break we go to the class and play some games or study.、Sometimes I go to the park with my friend and play tennis and football.、I can clean or cook for you.,and、or、but,,,"并列从句,主语省略,相同主语,并列连词,简洁表达",
GG-A1-082,"Guideword: FORM: MAIN CLAUSE + MAIN CLAUSE. CanDo: Can combine two main declarative clauses using co-ordinating conjunctions ('and', 'but', 'or').",SuperCategory: CLAUSES. SubCategory: coordinated,A1,"并列连词连接主句：and, but, or","I like my college and I like my class.、On Sunday I visit my friends, but I often stay at home and I read books.、I like English lessons but I don't like physics.、I watch television, I read magazines or I sleep.",and、but、or,,,"并列连词,主句,复合句,and,but,or,连接结构",
GG-A1-083,Guideword: FORM: AFFIRMATIVE DECLARATIVE. CanDo: Can form simple affirmative declarative clauses.,SuperCategory: CLAUSES. SubCategory: declarative,A1,肯定陈述句：简单肯定句的构成,I study English at college.、My friend is a nurse.、I'm living in Manchester.、It's very cheap and you can buy all you need.、He is very nice but sometimes he is a little crazy.,i study、my friend is、i'm living、it's very cheap、he is very nice,,,"肯定陈述句,主语,谓语,宾语,连词",
GG-A1-084,Guideword: FORM: NEGATIVE DECLARATIVE WITH 'BE'. CanDo: Can form a simple negative declarative clause with lexical 'be' + 'not' or 'n't'.,SuperCategory: CLAUSES. SubCategory: declarative,A1,使用be动词的否定陈述句：be + not/n't,My college is not very big.、This place isn't big.、I'm not bad.,is not、are not、am not、isn't、aren't,,,"be动词,否定句,not,n't,陈述句",
GG-A1-085,"Guideword: FORM: NEGATIVE DECLARATIVE, LEXICAL VERBS. CanDo: Can form simple negative declarative clauses.",SuperCategory: CLAUSES. SubCategory: declarative,A1,简单否定陈述句：使用助动词don't的否定表达,I don't like maths.、I don't have children.、I don't know.,don't like、don't have、don't know、don't want,,,"否定陈述句,don't,doesn't,动词原形,助动词",
GG-A1-086,"Guideword: FORM: AFFIRMATIVE DECLARATIVE, MODAL AUXILIARY VERBS. CanDo: Can form an affirmative declarative clause with modal verbs.",SuperCategory: CLAUSES. SubCategory: declarative,A1,肯定陈述句：情态动词的用法,I can go to see her tomorrow.、I will visit you soon.,can go、will visit、may help、should try,,,"肯定陈述句,情态动词,动词原形,句型结构,can/will",
GG-A1-087,"Guideword: FORM: AFFIRMATIVE INTERROGATIVE, WITH 'BE'. CanDo: Can form interrogative clauses with 'be'.",SuperCategory: CLAUSES. SubCategory: interrogatives,A1,使用be动词构成一般疑问句,How are you?、Are you ok?,how are you、are you ok、is it、am i,,,"be动词,一般疑问句,词序,am is are,问候",
GG-A1-088,"Guideword: FORM/USE: 'BECAUSE', REASONS. CanDo: Can use a finite subordinate clause with 'because', after a main clause, to introduce reasons.",SuperCategory: CLAUSES. SubCategory: subordinated,A1,从属连词because引导原因状语从句,I love her because she is friendly.、I like my television because it is big and modern.,because、reason、why,,,"从属连词,原因状语从句,因果关系,主从句结构,because引导",
GG-A1-089,"Guideword: USE: TIME. CanDo: Can use 'soon' in the phrases 'See you soon' and 'Get well soon', as a signing-off device.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A1,告别语中的时间副词：soon在See you soon和Get well soon中的用法,Take care. See you soon.、Get well soon.,see you soon、get well soon,,,"soon,See you soon,Get well soon,时间副词,告别语",
GG-A1-090,"Guideword: USE: PLACE. CanDo: Can use a limited range of adverbs ('here', 'there') to indicate place.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A1,地点副词：here和there的基本用法,My girlfriend is here with me.、I was born there and I lived there over twenty years.、I go there every year with my friends.,be here、be there、come here、go there,,,"地点副词,here,there,位置描述,方向指示",
GG-A1-091,"Guideword: USE: DEGREE WITH VERBS. CanDo: Can use 'really' and 'very much' with verbs expressing preference ('like', 'love'), for emphasis.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A1,程度副词强化偏好动词：really和very much的用法,I really like theatre and a classical music.、I really love my space!、I like my garden very much.,really like、really love、like very much、love very much,,,"程度副词,偏好动词,强调语气,really,very much,like,love",
GG-A1-092,Guideword: USE: 'VERY' WITH ADJECTIVES. CanDo: Can use 'very' to make adjectives stronger.,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A1,程度副词'very'与形容词的搭配使用,He's a very good man.、I'm very happy in my home.,very good、very happy、very big、very important,,,"程度副词,形容词修饰,very,加强语气,词序",
GG-A1-093,"Guideword: USE: FREQUENCY. CanDo: Can use a limited range of adverbs ('always', 'sometimes') to talk about frequency.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A1,频率副词：always和sometimes的基本用法,"I like Dorchester's people, they are always very friendly and polite.、I always see Safora because she lives near my home.、Sometimes I go to the beach.",always、sometimes、always see、sometimes go,,,"频率副词,always,sometimes,词序,日常表达",
GG-A1-094,Guideword: FORM: 'VERY' + ADJECTIVES. CanDo: Can use 'very' to modify common gradable adjectives.,SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A1,程度副词'very'修饰形容词：表达强烈程度,My home is very nice.、My teacher is very good.,very nice、very good、very big、very happy,,,"程度副词,可分级形容词,修饰语,加强语气,very good",
GG-A1-095,Guideword: FORM: 'VERY' + TIME ADVERBS. CanDo: Can use 'very' to modify time adverbs. ► adverb phrases,SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A1,副词修饰时间副词：用'very'加强时间副词,I hope you get well very soon.、I don't like it at college when I have a lesson very early.,very soon、very early、very late、very quickly,,,"very,时间副词,副词短语,修饰语,词序",
GG-A1-096,"Guideword: FORM: PLACE, COMPLEMENT. CanDo: Can use place adverbs ('here', 'there') as complements of verbs.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A1,地点副词作动词补语：here和there的用法,I am happy here because people are very nice.、I hope you will be there.、You must go there.,be here、be there、go there、come here,,,"地点副词,动词补语,here,there,位置关系",
GG-A1-097,"Guideword: FORM: DEGREE and TIME, MODIFYING VERBS. CanDo: Can use degree and time adverbs to modify verbs.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A1,"程度副词和时间副词修饰动词：really, very much, always, sometimes",I really like Japanese music.、I like my college very much.、I always go to the park with my children. We sometimes go to the shopping centre.,really like、very much、always go、sometimes go,,,"程度副词,时间副词,修饰动词,really,very much,always,sometimes",
GG-A1-098,Guideword: FORM: FRONT POSITION. CanDo: Can use a limited range of adverbs in front position.,SuperCategory: ADVERBS. SubCategory: position,A1,"副词前置用法：sometimes, maybe等副词放在句首",Sometimes I go to the beach.、I like writing and speaking but sometimes I like listening.、You can bring some music . Maybe we can dance.,sometimes、maybe、often、usually,,,"副词前置,句首位置,频率副词,态度副词,逗号使用",
GG-A1-099,"Guideword: FORM: DEGREE, BEFORE ADJECTIVES. CanDo: Can use a limited range of degree adverbs before an adjective.",SuperCategory: ADVERBS. SubCategory: position,A1,"程度副词在形容词前的用法：very, really等","My home is very light and very comfortable.、I have a really good friend, her name is Dylma.",very good、really happy、quite interesting、too difficult,,,"程度副词,形容词,very,really,词序",
GG-A1-100,"Guideword: FORM: FREQUENCY, MID POSITION. CanDo: Can use frequency adverbs in the usual mid position, between the subject and the main verb.",SuperCategory: ADVERBS. SubCategory: position,A1,频率副词在句中位置：主语与主要动词之间,"In my free time I always listen to music, watch TV, clean my room ...、She sometimes goes to the cinema and to the disco.",always listen、sometimes go、never clean、often watch,,,"频率副词,句中位置,主语,主要动词,助动词",
GG-A1-101,"Guideword: FORM: 'REALLY,'  MID POSITION. CanDo: Can use 'really' in the usual mid-position, between the subject and the main verb.",SuperCategory: ADVERBS. SubCategory: position,A1,副词'really'的中位用法：主语与主要动词之间,"I really love walking.、I really like my kitchen, because it is big.",really love、really like、really enjoy、really want,,,"副词,really,中位位置,强调,主语动词之间",
GG-A1-102,"Guideword: FORM: TIME, END POSITION. CanDo: Can use time adverbs in the usual end position.",SuperCategory: ADVERBS. SubCategory: position,A1,时间副词在句末位置的基本用法,Get well soon.、I hope to see you soon.、… because I not working also I will wake up late .,get well soon、see you soon、wake up late,,,"时间副词,句末位置,soon,tomorrow,yesterday",
GG-A1-103,"Guideword: FORM: PLACE, END POSITION. CanDo: Can use place adverbs in the usual end position.",SuperCategory: ADVERBS. SubCategory: position,A1,地点副词：句末位置的基本用法,I have many friends there.、I like this place because my parents live there.,live there、work here、be here、go there,,,"地点副词,句末位置,there,here,词序",
GG-A1-104,Guideword: FORM: 'VERY' + ADVERB. CanDo: Can modify adverbs of time and degree with 'very'.,SuperCategory: ADVERBS. SubCategory: adverb phrases - form,A1,副词短语结构：用'very'修饰程度和时间副词,I hope you will be fine very soon.、I like my job very much.,very much、very soon、very well,,,"副词短语,very,程度副词,时间副词,修饰结构",
GG-A1-105,Guideword: FORM: COMBINING TWO ADJECTIVES WITH 'AND'. CanDo: Can use 'and' to join a limited range of common adjectives.,SuperCategory: ADJECTIVES. SubCategory: combining,A1,形容词并列连接：用and连接两个常见形容词,The teachers are very nice and friendly .、I like my house because it is big and comfortable .、You can buy Turkish and English products as well.,nice and friendly、big and comfortable、turkish and english,,,"形容词并列,连词and,常见形容词,描述特征,简单句型",
GG-A1-106,Guideword: FORM: WITH 'VERY'. CanDo: Can use 'very' with a limited range of common gradable adjectives.,SuperCategory: ADJECTIVES. SubCategory: modifying,A1,基础形容词强化：用'very'修饰常见形容词,I like Croydon because it's very quiet and very nice.、My neighbours are very friendly.,very quiet、very nice、very friendly、very happy,,,"very,形容词,可分级形容词,程度副词,修饰",
GG-A1-107,"Guideword: FORM: ATTRIBUTIVE (WITH NOUNS). CanDo: Can use a limited range of adjectives attributively, before a noun. ► noun phrases",SuperCategory: ADJECTIVES. SubCategory: position,A1,形容词作定语：名词前的形容词用法,We have a big garden and a small swimming pool.、My name is Bogdan. I am your new neighbour.、I like my home because I have a nice park next to my house.,big garden、small pool、new neighbour、nice park,,,"形容词,定语,名词短语,词序,修饰",
GG-A1-108,"Guideword: FORM: PREDICATIVE, WITH 'BE'. CanDo: Can use a limited range of adjectives predicatively, after 'be'.",SuperCategory: ADJECTIVES. SubCategory: position,A1,形容词作表语：与be动词连用的基本用法,I like my home because my bedroom is big.、This place is lovely.、My kitchen is nice.、This place is beautiful.,is、am、are、be,,,"形容词作表语,be动词,主语描述,基本句型,状态特征",
GG-A1-109,Guideword: FORM: 'MY BEST FRIEND'. CanDo: Can use the irregular superlative adjective 'best' in the phrase 'my best friend'.,SuperCategory: ADJECTIVES. SubCategory: superlatives,A1,不规则最高级形容词：best在'my best friend'中的用法,She's my best friend.、Shahin is my best friend.,best friend、my best friend、his best friend、her best friend,,,"最高级,不规则形容词,best,my best friend,朋友关系",
