egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B2-052,"Guideword: FORM/USE: 'ONE ANOTHER', FORMAL. CanDo: Can use 'one another' as the object of a verb or complement of a preposition to talk about the mutual behaviour of two or more people, often in formal contexts.",SuperCategory: PRONOUNS. SubCategory: reciprocal,B2,相互代词：one another（正式场合用法）,"I also thought to create a studying space where students, staff and visitors can meet one another.、Since we last saw one another many things have happened, but I must admit I have never enjoyed myself again the way I did when I was with you.、Perhaps it will help me understand what my two dogs say to one another.",meet one another、talk to one another、help one another、understand one another,,,"相互代词,正式语境,动词宾语,介词补语,群体互动",
GG-B2-053,"Guideword: FORM/USE: WITH ADVERBS OF INDEFINITE FREQUENCY. CanDo: Can use the present continuous with an increasing range of adverbs of indefinite frequency, often to talk about surprising or undesirable situations or events.",SuperCategory: PRESENT. SubCategory: present continuous,B2,现在进行时搭配不定频率副词：表达持续或频繁行为,"… scientists don't really get together with top models … they are constantly studying and reading books, whereas the job of a top model is actually based on physical appearance.、… you're continuously dealing with toxic substances and flammable liquids…",constantly、continuously、always、often,,,"现在进行时,不定频率副词,持续性行为,频繁行为,情感强调",
GG-B2-054,"Guideword: FORM: INVERSION WITH 'NOT ONLY … BUT ALSO'. CanDo: Can use the inverted form of the past simple with auxiliary 'do', in the phrase 'not only … but also'.",SuperCategory: PRESENT. SubCategory: present simple,B2,倒装结构：not only ... but also 的现在简单式用法,"Not only do they save you filing time, but also they save office space.、Not only does it look nice but it's also full of places that we should visit, such as the enormous old castle or the extremely fascinating butterfly farm!!",not only、but also、do、does,,,"倒装结构,not only but also,现在简单时,助动词do/does,强调句型",
GG-B2-055,"Guideword: USE: STORIES AND COMMENTARIES. CanDo: Can use the present simple to summarise events or plot in a story or piece of history, often to give immediate dramatic interest.",SuperCategory: PRESENT. SubCategory: present simple,B2,一般现在时：用于故事和历史事件总结,"The plot of the book takes place in Vienna after the Second World War.、The scene takes place on a train. … On this train, a man is sleeping. He dreams. He dreams of one of his work colleagues who lost his job last year.",take place、begin、describe、set in,,,"一般现在时,故事总结,历史叙述,戏剧效果,情节概括",
GG-B2-056,"Guideword: USE: SPEECH ACT VERBS. CanDo: Can use the present simple with a wide range of speech act verbs, including '(dis)agree', 'accept', 'advise'.",SuperCategory: PRESENT. SubCategory: present simple,B2,一般现在时与言语行为动词：表达观点、建议与回应,"We disagree with the new numbering system as it is too complicated.、I'd love to go to the concert with you so I accept your invitation.、I advise you to take a coat because it's winter, you know, it's a bit cold.",disagree with、agree with、advise to、accept,,,"言语行为动词,一般现在时,即时表达,观点建议,固定搭配",
GG-B2-057,"Guideword: FORM/USE: FORMAL. CanDo: Can use less frequent simple prepositions, often in a more formal, literary or business context.",SuperCategory: PREPOSITIONS. SubCategory: prepostions,B2,"正式语境中的低频简单介词：throughout, upon, toward, unlike, amongst","Suddenly the lights went out and a kind of silent screaming was heard throughout the whole dark room.、So why don’t you act upon my advice?、I took bus number 19 from Angel tube station toward Battersea Park.、In Tottenham, transport is easy, buses are frequent, unlike other areas.、A survey was carried out amongst the students and teachers.",throughout、upon、toward、unlike、amongst,,,"正式介词,低频介词,介词短语,商务英语,文学语境",
GG-B2-058,"Guideword: FORM/USE: PREPOSITION + 'WH-'WORD. CanDo: Can use preposition + relative pronoun as complement, to avoid preposition stranding, often in formal contexts. ► Clauses: relative",SuperCategory: PREPOSITIONS. SubCategory: prepostions,B2,介词+关系代词：正式语体中的关系从句结构,"According to your advertisement in a language magazine, you have a vacancy in which I am very interested.、I hope that you can help me by answering some questions about the club of which you are the secretary.、In my opinion children need someone to whom they can talk.",in which、of which、to whom,,,"介词+关系代词,正式语体,关系从句,介词悬空,which/whom",
GG-B2-059,Guideword: FORM: COMPLEX. CanDo: Can use a wide range of complex prepositions.,SuperCategory: PREPOSITIONS. SubCategory: prepostions,B2,复杂介词短语：表达例外、补充、让步等关系,"She did not say very much except for ""oh"" and ""yes, yes"" every once in a while.、[talking about animals in zoos] And it gives them the possibility of gradually gaining knowledge about other living creatures apart from humans.、[giving suggestions on how to make the reception area of a school more attractive] It is based on my personal opinions in addition to a sample of 500 people who are students and staff at the school, and also visitors.、Now, as for the camping, I admit that I'm not a great fan of it.、I hope that, in spite of some small problems, people liked the festival and we will be able to attend it next year.",except for、apart from、in addition to、as for、in spite of,,,"复杂介词,固定搭配,逻辑关系,例外表达,补充信息",
GG-B2-060,Guideword: FORM: WITH ADVERBS. CanDo: Can use the past continuous with a wide range of adverbs in the normal mid position.,SuperCategory: PAST. SubCategory: past continuous,B2,过去进行时与副词搭配：中位副词用法详解,"My younger brother was constantly bothering me.、One day, as she was wistfully walking in the dusk of that day, she told herself she could either go on living her lonely life or make a huge effort to fit in.",constantly、wistfully、quietly、always,,,"过去进行时,副词,中位位置,频率副词,方式副词",
GG-B2-061,Guideword: USE: POLITENESS. CanDo: Can use the past continuous to make a request or suggestions more polite or less direct.,SuperCategory: PAST. SubCategory: past continuous,B2,过去进行时：用于礼貌请求或建议,I was wondering if I could impose on you again for my next visit.、I was thinking that you could wear your Marilyn Monroe dress as your fancy-dress costume.、I was thinking that you could come to my house and see the movie.,i was wondering、i was thinking、i was hoping,,,"过去进行时,礼貌请求,委婉建议,语用功能,情态动词",
GG-B2-062,Guideword: FORM: NEGATIVE. CanDo: Can use the negative form.,SuperCategory: PAST. SubCategory: past perfect continuous,B2,过去完成进行时否定形式：had not been doing,"Laura realised that she had not been studying very hard lately.、I couldn't tell her about Mark because she hadn't been doing anything else but talking about him for the last three weeks.、Last week, two of your employers came to solve the problems of my central heating system as it had not been working for two days.",had not been、hadn't been、for、since,,,"过去完成进行时,否定形式,had not been,动词-ing,时间状语",
GG-B2-063,Guideword: FORM/USE: BACKGROUND INFORMATION WITH TIME CONJUNCTION. CanDo: Can use the past perfect continuous after a time conjunction to give background information.,SuperCategory: PAST. SubCategory: past perfect continuous,B2,过去完成进行时：时间连词后的背景信息描述,"After we had been sunbathing at the beach all day long, we went every evening to a cosy restaurant called ""The Barking Cat"", where we had a good meal and some wine.、After I had been waiting for an hour, I decided to go through the gate and go in on foot.",after、when、before、until,,,"过去完成进行时,时间连词,背景信息,持续性动作,动词-ing形式",
GG-B2-064,Guideword: FORM/USE: BACKGROUND INFORMATION WITH RELATIVE CLAUSE. CanDo: Can use the past perfect continuous in a relative clause to give background information.  ► relative clauses,SuperCategory: PAST. SubCategory: past perfect continuous,B2,过去完成进行时在关系从句中提供背景信息,"And there were two men who had been chasing the murderer to find out who the man is and rescue the girl....、The guide also tells some funny stories about an old lord, who had been living there in the 18th century.、After a few minutes the door was opened and the man who  had been following me came in.",had been living、had been chasing、had been following,,,"过去完成进行时,关系从句,背景信息,持续性动作,时间顺序",
GG-B2-065,"Guideword: USE: RESULTS. CanDo: Can use the past perfect continuous to talk about events which started before a time in the past and which finished, but where the effects or results were still important at a point in the past.",SuperCategory: PAST. SubCategory: past perfect continuous,B2,过去完成进行时：强调过去某时之前持续动作的结果或影响,"Unfortunately it had been snowing for a long time and so I was unable to go out for a walk.、We had been working very hard all the morning so by that time, I was very tired.",had been、for a long time、all morning、so,,,"过去完成进行时,持续性动作,结果影响,时间状语,原因解释",
GG-B2-066,Guideword: FORM: WITH ADVERBS. CanDo: Can use the past perfect continuous with adverbs in the normal mid position.,SuperCategory: PAST. SubCategory: past perfect continuous,B2,过去完成进行时与副词搭配：副词在句中位置的使用,"I had been working hard at my job and I had really been looking forward to this holiday.、When he died, he was a rich man, he had only been living ten months in the house he had built for fourteen years …",look forward to、work hard、live in,,,"过去完成进行时,副词位置,mid position,持续性动作,时间状语",
GG-B2-067,"Guideword: FORM/USE: AFTER 'BECAUSE', EXPLANATIONS. CanDo: Can use the past perfect simple after 'because' to give explanatory information.",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时在because后解释原因,He was sleeping but I realised that this was because he had lost a lot of blood.、I was driving on to my parents' house because I had arranged to have dinner with them.,because、had lost、had arranged,,,"过去完成时,because,解释原因,时间先后,had + 过去分词",
GG-B2-068,"Guideword: FORM/USE: AFTER 'IF ONLY' AND 'WISH', IMAGINED PAST. CanDo: Can use the affirmative form after 'if only', and the affirmative and negative forms after 'wish' to talk about regret.",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时在'if only'和'wish'后的用法：表达遗憾与想象,"If only I had listened to my father!、If only I had met her before.、I am sure, because at the end of the concert, I said to my friend ""I wish they had played a bit more"".、I wish I hadn't told Pat about my plans.、I wish I hadn't done that but now I can't do anything.",if only、i wish、had、hadn't,,,"过去完成时,if only,I wish,表达遗憾,想象过去",
GG-B2-069,"Guideword: FORM: WITH ADVERBS. CanDo: Can use the past perfect simple with a wide range of adverbs (including 'finally', 'recently', 'simply') in the normal mid-position.  ► adverbs",SuperCategory: PAST. SubCategory: past perfect simple,B2,"过去完成时与副词搭配：finally, recently, simply等副词的中位用法","He had finally achieved his goal!、She had suddenly woken up at that noise, but now was trying to persuade herself it was just a dream.、And had all the furniture and David's personal things been stolen by thieves or had they just simply disappeared?",had finally、had recently、had simply、had suddenly,,,"过去完成时,副词中位,finally,recently,simply",
GG-B2-070,"Guideword: FORM/USE: INVERSION WITH 'NO SOONER … THAN'. CanDo: Can invert the subject and auxiliary verb with 'no sooner … than' to talk about something that happened immediately before something else, often in formal contexts.",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时倒装结构：no sooner … than,"… but no sooner had I gone to bed than someone broke the door down.、But, no sooner had I got there than my classmates informed me that I had done well in my physics exam.",no sooner、than、had,,,"倒装,过去完成时,no sooner … than,正式语境,时间顺序",
GG-B2-071,Guideword: FORM: QUESTIONS. CanDo: Can use question forms.,SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时疑问句：had + 主语 + 过去分词,Had I made the same mistake twice?、… the question was: Why had he done that?,had、before、by the time、why had,,,"过去完成时,疑问句,had,过去分词,时间状语",
GG-B2-072,"Guideword: FORM/USE: INVERSION WITH 'NEVER (BEFORE)'. CanDo: Can invert the subject and auxiliary verb after 'never (before)' to talk about a unique event, often in formal contexts.",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时倒装结构：never (before) 的倒装用法,Never had I been in such a ridiculous situation!、Never before had we seen such marvellous species of fish.,never、never before、inversion with never,,,"过去完成时,倒装,never,formal contexts,unique event",
GG-B2-073,Guideword: FORM: ELLIPSIS. CanDo: Can leave out the subject before the past perfect simple where it is understood from the previous clause.,SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时主语省略：在从句中省略已明确的主语,But now she felt stronger and had lost her fear.、Simon was a very famous writer and had written ten best-sellers.、All her friends from Chicago had come to visit her and had brought a huge chocolate cake with them.、They were cold and had gone numb.,and、but、so、had,,,"过去完成时,主语省略,复合句,并列连词,had + 过去分词",
GG-B2-074,"Guideword: USE: REPORTS OF STATEMENTS. CanDo: Can use the past perfect simple to report statements, where the main verb in the reporting clause is in the past simple.  ► reported speech",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时：转述过去陈述句,"[…] one morning she was listening to the radio, when suddenly the announcer said that the police had arrested a man who had stolen five expensive and unique paintings.、She tried to explain what had happened, but she couldn't.、I looked at the address and I knew what had happened to my sister's postcard.",said that、told that、explained that、reported that,,,"过去完成时,间接引语,转述陈述句,时间顺序,had + 过去分词",
GG-B2-075,Guideword: USE: CHANGE OF SITUATION. CanDo: Can use the past perfect simple to talk about situations which changed.,SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时：描述情况变化的用法,"After the show we had planned to go to the theatre restaurant. But it was closed.、We had planned to go to Switzerland, but unfortunately our car broke down. (Sweden; B2 VANTAGE; 1993; Swedish; Pass、At first she had wanted to make the first move but she wasn't quite convinced.",had planned、had wanted、but、unfortunately,,,"过去完成时,情况变化,未实现计划,时间对比,转折连词",
GG-B2-076,"Guideword: USE: BACKGROUND INFORMATION, RELATIVE CLAUSE. CanDo: Can use the past perfect simple in relative clauses to give background information.    ► relative clauses",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时在定语从句中提供背景信息,"After a while Mr and Mrs Landsbury, the couple who had organised the party, got everybody's attention and […] asked everybody to stay calm.、He went to the hotel because he wanted to find out who the person was that had sent him a mysterious letter…、[…] it was Annika who had arranged a huge party for her, and all her friends and family, at the airport.",who had、which had、that had、because,,,"过去完成时,定语从句,背景信息,时间顺序,关系代词",
GG-B2-077,"Guideword: USE: REPORTS OF QUESTIONS. CanDo: Can use the past perfect simple to report questions, where the main verb in the reporting clause is in the past simple.  ► reported speech",SuperCategory: PAST. SubCategory: past perfect simple,B2,过去完成时在转述疑问句中的用法,"I asked him who had given him my phone number and he said it had been me.、He didn't find her, in spite of looking for her in every room of her house, so he decided to come to my house to ask me if I had seen her somewhere.、I asked her what had happened and she told me that my grandmother was very ill.",asked、wondered、wanted to know、if、whether,,,"过去完成时,间接引语,转述疑问句,时间顺序,had + 过去分词",
GG-B2-078,"Guideword: FORM: QUESTIONS. CanDo: Can use 'yes/no', 'wh-', tag and negative question forms with an increasing range of verbs.",SuperCategory: PAST. SubCategory: past simple,B2,过去时一般疑问句：yes/no、wh-、附加与否定问句,"Are you still looking for a job or did you succeed in finding one?、When did you last see your wife and your children?、It was great to have met you, and we certainly had a terrific time together, didn't we?、Didn't you tell me that you had to go to Orleans today?、Why didn't you say something about it?",did、didn't、when did、why didn't,,,"过去时,一般疑问句,did,动词原形,wh-词",
GG-B2-079,Guideword: FORM: NEGATIVE. CanDo: Can use the negative form with a wide range of regular and irregular verbs.,SuperCategory: PAST. SubCategory: past simple,B2,一般过去时否定形式：didn't + 动词原形,I didn't hesitate and went there straight away.、I'm sure it wasn't my fault as I didn't switch anything on or off at that moment.、… we really enjoyed our holiday even though things did not turn out they way we planned.,didn't、did not、past simple negative,,,"一般过去时,否定形式,didn't,动词原形,不规则动词",
GG-B2-080,"Guideword: FORM: WITH SUBORDINATING CONJUNCTIONS. CanDo: Can use the past simple with a range of subordinating conjunctions, including 'as soon as', 'before', 'if', 'once', 'since', 'so', 'until', 'when', 'while'.",SuperCategory: PAST. SubCategory: past simple,B2,过去简单时与从属连词的搭配使用,"… as soon as we went down to around 15 metres in depth, we saw a lot of coloured fish.、I told you about that terrible hotel I had stayed in before I came to visit you.、Once he got inside, he started searching for some clues to that horrible crime.",as soon as、before、if、once、since、so、until、when、while,,,"过去简单时,从属连词,时态一致性,时间顺序,条件句",
GG-B2-081,Guideword: FORM: WITH TIME ADJUNCTS. CanDo: Can use a range of time adjuncts with the past simple.,SuperCategory: PAST. SubCategory: past simple,B2,一般过去时：与时间状语搭配使用,"I also worked as a helper on a summer camp for primary schoolchildren in Canada last summer.、I can remember one which happened to me last year, during the Christmas holiday.、He worked hard for quite a long time to earn the money he needed.",last summer、last year、for a long time、during the holiday,,,"一般过去时,时间状语,动词过去式,具体时间,时间段",
GG-B2-082,"Guideword: USE: POLITENESS: 'I WONDERED' AND 'I WANTED'. CanDo: Can use the past simple with 'I wondered' and 'I wanted' as politeness structures, when making polite requests and thanking.",SuperCategory: PAST. SubCategory: past simple,B2,过去式礼貌表达：用I wondered和I wanted进行礼貌请求与感谢,"So, I wondered if you could introduce me to somebody who knows how to use a camera, so that I will be able to record my trip for you.、I wanted to know if the rooms are single or double, if they have showers and if there is room service. … Secondly, I also wanted to know if there is a gym in the hotel …、First of all, I wanted to thank you for giving me the first prize in your competition.",i wondered、i wanted、wondered if、wanted to,,,"过去简单时态,礼貌表达,I wondered,I wanted,间接请求",
GG-B2-083,"Guideword: USE: POLITENESS AFTER 'IF'. CanDo: Can use the past simple after 'if' as a politeness structure, especially in letters and emails.",SuperCategory: PAST. SubCategory: past simple,B2,过去式在'if'后的礼貌用法：书信邮件中的委婉表达,I think it would be very helpful if I told you my own case.、It would be great if you sent me a free copy of the next edition of The Student Tourist Guidebook.、I would be grateful if you gave me this job.,if you、would be grateful、it would be great、i would appreciate,,,"过去式,if从句,礼貌表达,虚拟语气,书面语",
GG-B2-084,Guideword: FORM: WITH ADVERBS. CanDo: Can use the present perfect continuous with adverbs in the normal mid position.,SuperCategory: PAST. SubCategory: present perfect continuous,B2,现在完成进行时与副词搭配：中位副词的使用,"I have just been reading an article in your newspaper this morning, about The Westfield Music Festival.、I've also been singing in a choir for five years, so I'm very familiar with it.、You have already been complaining about headaches and insomia.",just been、already been、also been、recently been,,,"现在完成进行时,中位副词,持续性动作,时间状语,动词-ing形式",
GG-B2-085,Guideword: FORM: NEGATIVE. CanDo: Can use the negative form.,SuperCategory: PAST. SubCategory: present perfect continuous,B2,现在完成进行时否定形式：have/has not been doing,I hope that I have not been wasting your time and giving you too much trouble.、Hope you haven't been working too hard!、The heating system has not been working properly since your staff completed the work in my house.,hope that、working too hard、not been working,,,"现在完成进行时,否定形式,have not been doing,持续动作,时间状语",
GG-B2-086,Guideword: USE: RECENT PAST. CanDo: Can use the present perfect continuous to focus on a finished activity in the recent past but where the effects or results are still important or relevant.,SuperCategory: PAST. SubCategory: present perfect continuous,B2,现在完成进行时：强调近期已完成活动的影响,They might be slippery when it has been snowing.,has been、have been、recently、just,,,"现在完成进行时,近期完成,持续影响,动态动词,原因状语",
GG-B2-087,Guideword: FORM: QUESTIONS. CanDo: Can use the question form with an increasing range of verbs.,SuperCategory: PAST. SubCategory: present perfect simple,B2,现在完成时疑问句：如何正确提问,"How has your family been?、But what have these animals done?、In 1970 people in the UK married in their early 20s, but nowadays they marry at the end of their 20s. But why has this changed?",how has、what have、why has、have you ever,,,"现在完成时,疑问句,过去分词,助动词,时间状语",
GG-B2-088,Guideword: FORM/USE: WITH 'STILL'. CanDo: Can use the negative form of the present perfect simple with 'still' to emphasise that something that was expected to happen continues not to happen.  ► adverbs,SuperCategory: PAST. SubCategory: present perfect simple,B2,现在完成时否定式与still连用：强调预期未发生之事,"I still haven't read the role but when I read it, I was very excited and I accepted Mr Brown's offer.、You asked me whether I bought a computer or a bicycle and I have to tell you that I still haven't decided.",still haven't、still hasn't、not decided、not finished,,,"现在完成时,否定式,still,副词,持续未发生",
GG-B2-089,"Guideword: FORM: INFINITIVE. CanDo: Can use the passive infinitive affirmative and negative forms after an increasing range of main verbs, modal verbs, adjectives and nouns, in impersonal constructions.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,被动不定式：肯定与否定形式,"According to your advertisement, some training is supposed to be given.、My composition was ready to be printed and I was searching for a piece of paper…、I would prefer to sleep in a tent because I have never done it and I think it is an experience not to be missed, a very original adventure!、The reason that I took part in your research was to help youngsters not to be addicted to computer games …、For one, the future homes might not be built out of bricks at all!",be supposed to、be ready to、not to be、to help,,,"被动不定式,to be + 过去分词,非人称结构,肯定与否定形式,语法搭配",
GG-B2-090,"Guideword: FORM: PAST PERFECT SIMPLE, AFFIRMATIVE. CanDo: Can use the past perfect passive affirmative form.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,过去完成时被动语态肯定式：had been + 过去分词,"The car had been serviced and everything seemed to be all right.、At this moment, Lime walked in and realised he had been set up.",had been、by the time、before、already,,,"过去完成时被动语态,had been,过去分词,被动动作,时间关系",
GG-B2-091,Guideword: FORM: MODAL PERFECT. CanDo: Can use the present perfect simple affirmative and negative forms with modal verbs to refer to the past.,SuperCategory: PASSIVES. SubCategory: passives: form,B2,情态动词+现在完成时被动语态：could have been done,"I think that all these problems could have been avoided and that asking for my money back is the best way of forgetting that evening.、I don't remember how I lost it, it might have been stolen.、Of course, some groups were better than others but I think they all played well and have talent: they should have been given a chance!、It should not have been used in this kind of article.",could have been、might have been、should have been、should not have been,,,"情态动词,现在完成时,被动语态,过去推测,could have been done",
GG-B2-092,Guideword: FORM: PAST CONTINUOUS AFFIRMATIVE.. CanDo: Can use the past continuous passive affirmative.,SuperCategory: PASSIVES. SubCategory: passives: form,B2,过去进行时被动语态肯定式,"However, to my disappointment, the restaurant was closed because it was being redecorated.、After they explained everything to him, he then knew he was being tricked by them and that this was supposed to be a special experience for him.、We thought that as you lived there, we could go to your house and stay there while the car was being repaired.",was being、were being、being repaired、being tricked,,,"过去进行时被动语态,was/were being,过去分词,被动动作,进行时态",
GG-B2-093,Guideword: FORM: PAST SIMPLE NEGATIVE. CanDo: Can use past simple passive negative.,SuperCategory: PASSIVES. SubCategory: passives: form,B2,一般过去时被动语态否定式：was/were not + 过去分词,"What is worse, the ticket price was not reduced despite the fact that I showed my student ID.、I had to go to the hospital because my back hurt so badly, and I wasn't allowed to work for two weeks.、I was really disappointed because a lot of things were not done.、Some say that studying animals would be impossible, if they weren't kept in zoos …",was not、were not、not allowed、not done、not reduced,,,"被动语态,一般过去时,否定式,was not,were not,过去分词",
GG-B2-094,"Guideword: FORM: PAST PERFECT SIMPLE, NEGATIVE. CanDo: Can use the past perfect passive negative form.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,过去完成时被动语态否定形式：had not been + 过去分词,"[talking about a car] In fact, it hadn't been stolen, it had been taken by a man and his wife, because their car broke down and because she was about to have her baby …、We waited for ages because we had not been informed.",had not been、hadn't been、by then、before that,,,"过去完成时,被动语态,否定形式,had not been,过去分词",
GG-B2-095,"Guideword: FORM: PRESENT CONTINUOUS, AFFIRMATIVE. CanDo: Can use the present continuous passive affirmative with an increasing range of verbs.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,现在进行时被动语态：肯定句形式,"This year's topic is the online training for employees, which is being relaunched .、The global temperature is rising, the ice is melting, the sea level increases and miles and miles of coast are being submerged.、The first thing to be linked through computers was academic knowledge, then came commercial businesses, naturally, and now, people are being linked through billions of personal computers.",is being、are being、am being,,,"被动语态,现在进行时,肯定句,进行时被动,动词过去分词",
GG-B2-096,"Guideword: FORM: PRESENT CONTINUOUS, NEGATIVE. CanDo: Can use the present continuous passive negative.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,现在进行时被动语态否定式：are/is not being + 过去分词,"… students are not being educated equally.、To conclude, in my opinion, it is important to keep as many languages as possible alive, so we can make sure that part of the human history is not being lost.、Firstly, the fact of different kinds of animals are in a zoo, doesn't means that they aren't being treated right.",not being treated、not being educated、not being lost、not being reviewed,,,"现在进行时被动语态,否定式,being,过去分词,未完成动作",
GG-B2-097,"Guideword: FORM: PRESENT PERFECT SIMPLE, AFFIRMATIVE. CanDo: Can use the present perfect passive affirmative form (often in the context of reporting).  ► reported speech",SuperCategory: PASSIVES. SubCategory: passives: form,B2,现在完成时被动语态肯定式：用于报告和转述,I have been asked to write a report about an accident which happened to me last Saturday.、I am writing to you to give you further information about the conference organization and about the arrangements which have been made for your group of students.,have been asked、have been made、have been reported、have been completed,,,"现在完成时被动语态,肯定式,报告,转述,have been asked",
GG-B2-098,Guideword: USE: SUMMARIES AND EVALUATIONS. CanDo: Can use the passive with modal verbs to evaluate or summarise.,SuperCategory: PASSIVES. SubCategory: passives: form,B2,情态动词被动语态：用于总结与评价,"In conclusion, it can be seen that the bicycle is more suitable for those who are living in a little town or in the country.、Next, I find that our streets are not very clean, another major problem, and I think something must be done about it.",can be seen、must be done、should be improved、could be considered,,,"情态动词被动语态,总结,评价,客观表达,正式场合",
GG-B2-099,"Guideword: FORM: WITH VERBS TAKING TWO OBJECTS, , WITH PREPOSITIONAL PHRASE. CanDo: Can use the passive with a range of tenses and verbs needing two objects (e.g. give, offer, sell) with the direct object in subject position and the indirect object in a prepositional phrase.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,被动语态：双宾语动词的被动形式（直接宾语作主语）,"Your name was given to me by a member of yours, Allan Westwood, whom I met last week.、If more training is given to staff, they will be interested in their work  and staff turnover will be reduced.、Unfortunately an interview for a job in the New Palace Hotel has been offered to me at the same time as your class.",give to、offer to、sell to,,,"被动语态,双宾语动词,直接宾语,间接宾语,介词短语",
GG-B2-100,"Guideword: USE: WITH 'WILL', FUTURE REFERENCE. CanDo: Can use the passive with 'will' to talk about the future.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,被动语态与will连用：表达未来事件,"Just to let you know you will be booked into the Palace Hotel …、Dear Mr Bixon, First of all, I am very grateful to hear that the cinema will be renovated next year.",will be、will be completed、will be sent、will be held,,,"被动语态,will,未来时态,过去分词,时间状语",
GG-B2-101,"Guideword: FORM: WITH MODAL VERBS. CanDo: Can use the passive with modal verbs in a range of contexts, with a variety of subjects.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,"情态动词被动语态：should be done, could be improved","Architects should be hired to design parks, where people could go for a walk or have a picnic.、Although I had a marvellous time, I believe there are a few things that could be improved for next year's festival.、As a result, today, it could be said that nearly everyone is living in a digital world which means computers are necessary and very important.",should be、could be、must be、might be,,,"情态动词,被动语态,should be done,could be improved,must be completed",
GG-B2-102,"Guideword: FORM: WITH VERBS TAKING TWO OBJECTS.. CanDo: Can use the passive with a wide range of verbs needing two objects, putting the indirect object in subject position.",SuperCategory: PASSIVES. SubCategory: passives: form,B2,双宾语动词的被动语态：间接宾语作主语,"I was very happy to hear that you have been offered two jobs, one in a restaurant and one in a museum.、[talking about a music contract] She was offered a contract to record a single.、First of all, I felt happy and pleased that your firm has been given some extra money to spend on improvements to the cinema next year.",offer、give、tell、send,,,"双宾语动词,被动语态,间接宾语,直接宾语,be + 过去分词",
GG-B2-103,"Guideword: FORM: PRESENT PERFECT SIMPLE, NEGATIVE. CanDo: Can use the present perfect passive negative form (often in the context of reporting). ► reported speech",SuperCategory: PASSIVES. SubCategory: passives: form,B2,现在完成时被动语态否定形式：has/have not been + 过去分词,"…the old-fashioned house which has not been used for twenty years is not a very attractive sight from our town either.、This happened two years ago, and the necklace hasn't been found yet …",hasn't been、haven't been、not been used、not been found,,,"现在完成时被动语态,否定形式,has not been,have not been,未完成报告",
GG-B2-104,"Guideword: FORM/USE: 'HAVE' + OBJ + '-ED', PROACTIVE PASSIVE. CanDo: Can use have + object + -ed to talk about something where the speaker is in a pro-active or a passive role.",SuperCategory: PASSIVES. SubCategory: get and have,B2,主动/被动表达：have + 宾语 + -ed 结构,"After I left you on Monday, I had my car serviced and visited Washington with its wonderful memorials.、It's such a shame that I'm having my room redecorated but, in my view, the garden will be perfect.、My plans fell through because I had my purse stolen and I had no money to continue my journey.、The other reason against going to work by bike in a big city is that the risk of having your bike stolen is bigger.、I had just played in the best team of Sao Paulo but I had to stop because I had my leg broken in a car crash.",have something done、have something stolen、have something broken,,,"have + 宾语 + -ed,主动被动表达,安排某事,经历某事,过去分词",
GG-B2-105,Guideword: FORM: 'GET' + REFLEXIVE PRONOUN + '-ED'. CanDo: Can use a reflexive pronoun with the 'get'-passive.,SuperCategory: PASSIVES. SubCategory: get and have,B2,被动语态：'get' + 反身代词 + '-ed' 结构,Although to drive a car you must be very careful because you could get yourself killed if you don't drive carefully enough.、Although he has a charming personality he uses it to get himself involved in illegal activities.,get yourself、get himself、get herself、get themselves,,,"get-被动语态,反身代词,过去分词,自我引发,口语表达",
GG-B2-106,Guideword: FORM/USE: 'GET' + OBJECT + 'TO'-INFINITIVE. CanDo: Can use 'get' + object + 'to'-infinitive to talk about causing someone to do something.,SuperCategory: PASSIVES. SubCategory: get and have,B2,使役结构：get + 宾语 + to-不定式,"I would like to point at a few things about our small town, which I, as a citizen, have to explain to our friends, in order to get them to visit us more frequently.、It is a good way to get them to shop at this particular store.、I do understand that it must be difficult to get these people to go to the festival.",get to、get someone to、get them to,,,"使役结构,get,to-不定式,宾语,劝说",
GG-B2-107,Guideword: FORM: POSSESSION WITH PLURAL NOUNS  + '. CanDo: Can form noun phrases with plural nouns + ' + noun.,SuperCategory: NOUNS. SubCategory: noun phrases,B2,复数名词所有格：复数名词 + ' + 名词,He had promised that he would go to his grandparents' house this afternoon.、Our company is a digital company with 15 years' experience.、It is essential to introduce special offers to get customers' attention.,years' experience、customers' attention、grandparents' house,,,"复数名词,所有格,名词短语,所属关系,时间表达",
